mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_n_estimators,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_RMSE
0.03745808601379395,0.001429082837388366,0.0024368762969970703,0.00016234936285354577,0.8,0.01,20,100,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 100, 'num_leaves': 15}",-1.2602075810175066,-1.2158242284447562,-1.10611440678514,-1.1603857616253686,-1.234608764739807,-1.1954281485225158,0.055411928283203,209,-1.165404702940735,-1.1738300703127469,-1.1876560851785185,-1.177587735748399,-1.1726986964305002,-1.17543545812218,0.007275427255031047,1.1954281485225158
0.05887341499328613,0.0015160173767067968,0.0029504776000976564,9.823151000372622e-05,0.8,0.01,20,100,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 100, 'num_leaves': 31}",-1.2485772613152397,-1.1978770533374232,-1.0876931746454928,-1.1485912820505177,-1.219074393781858,-1.1803626330261063,0.056666812353699525,202,-1.1340087000105636,-1.1403329284839756,-1.155388692077108,-1.1442511150794434,-1.141057274212511,-1.14300774197272,0.007025320065160042,1.1803626330261063
0.04083929061889648,0.0003916150276879491,0.003050422668457031,0.00018623629585129707,0.8,0.01,20,200,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 7}",-0.9428119482310959,-0.8558800907560221,-0.8077681044651367,-0.8268233234098223,-0.919518926633769,-0.8705604786991692,0.05232311014953218,198,-0.8330627602293474,-0.8538283406112807,-0.8551675390661753,-0.8543241998239854,-0.8389909497936232,-0.8470747579048823,0.009223257850391516,0.8705604786991692
0.06834120750427246,0.001631628518664445,0.003833103179931641,5.8555797178959255e-05,0.8,0.01,20,200,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 15}",-0.9189251725475109,-0.8297441502642542,-0.7724837256787093,-0.7974619069001725,-0.8894299938570324,-0.8416089898495358,0.05501396555290422,192,-0.7730217602340017,-0.7912729081700011,-0.7966823013650103,-0.7899749042312363,-0.7800509494164513,-0.7862005646833401,0.008501056004732697,0.8416089898495358
0.11107988357543945,0.0013829391072923455,0.005149269104003906,0.00033171675147166557,0.8,0.01,20,200,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 31}",-0.9076436218759562,-0.8125469124288912,-0.7584922453697436,-0.7856998429636598,-0.8690677937576942,-0.826690083279189,0.0545536798668739,186,-0.7114499669306912,-0.730128439203602,-0.7338689722347682,-0.727948772934848,-0.7197631873396547,-0.7246318677287129,0.008049904535589528,0.826690083279189
0.05835261344909668,0.0010794727969791465,0.004220771789550781,0.00027098070450799023,0.8,0.01,20,300,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 300, 'num_leaves': 7}",-0.864370246072499,-0.7613979083177093,-0.7490881417033483,-0.7535145654813588,-0.8427444972015418,-0.7942230717552914,0.049085212723543,174,-0.7401064265782124,-0.7625401242836629,-0.7637264719994543,-0.7612008384829091,-0.7461019863094206,-0.7547351695307318,0.009716971613441337,0.7942230717552914
0.10027828216552734,0.0009371463331009644,0.005637025833129883,0.00010048664031609745,0.8,0.01,20,300,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 300, 'num_leaves': 15}",-0.8452535177818238,-0.7448919562561306,-0.7202713366529694,-0.735203832716183,-0.8151278432000665,-0.7721496973214347,0.04897067541729415,146,-0.6700768205099196,-0.6913205844574605,-0.6936572434230446,-0.6868353407575216,-0.6764942975436102,-0.6836768573383113,0.008995119289035009,0.7721496973214347
0.161345911026001,0.004084238248001002,0.007043981552124023,0.00024118094443916185,0.8,0.01,20,300,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'min_child_samples': 20, 'n_estimators': 300, 'num_leaves': 31}",-0.8397476821527505,-0.7371034536512908,-0.7153466404626563,-0.7306466850307043,-0.7977099937073107,-0.7641108910009425,0.04706810122023181,94,-0.5916446839087738,-0.6121593085240838,-0.6133615937231472,-0.6075787646645532,-0.6006327883053596,-0.6050754278251835,0.008065116669056356,0.7641108910009425
0.022150135040283202,0.0005814504795277648,0.0020693302154541015,8.164304394666208e-05,0.8,0.03,10,100,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 7}",-0.8653777652852608,-0.7604834057958919,-0.7492959501159066,-0.7535985324170008,-0.8408490767619523,-0.7939209460752025,0.04907888113820944,171,-0.7403753945600267,-0.7613048635693412,-0.7630748181201036,-0.7615871876005332,-0.7463973170649072,-0.7545479161829824,0.009329612766390329,0.7939209460752025
0.037445688247680665,0.0011188423556039795,0.0026964187622070313,0.00010846516218461143,0.8,0.03,10,100,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 15}",-0.843492935987295,-0.7452880488626211,-0.7156932698702501,-0.7366952443138916,-0.8128652550104066,-0.7708069508088928,0.04879445480136659,133,-0.6638194029849941,-0.6847815242416686,-0.6886115657624461,-0.6816067291929893,-0.6727965733062571,-0.678323159097671,0.008935834784615605,0.7708069508088928
0.05821051597595215,0.0007802920130403258,0.0031524658203125,9.941781449620956e-05,0.8,0.03,10,100,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 31}",-0.8368750222115859,-0.7311000706312671,-0.7045478855920544,-0.7264441202799027,-0.7951167273729726,-0.7588167652175566,0.04933982839914802,44,-0.5793617352088595,-0.599003349266506,-0.5982381446954523,-0.5942482504204493,-0.5840989336428387,-0.5909900826468212,0.007874882873454182,0.7588167652175566
0.036717462539672854,0.0003646719652882002,0.003461313247680664,6.15194597074748e-05,0.8,0.03,10,200,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 7}",-0.8288314336294833,-0.7243008160228367,-0.7312265836672125,-0.7311244179920594,-0.8135525731790031,-0.7658071648981191,0.04554814812746023,109,-0.6738149651135601,-0.6936049822583864,-0.6941411490868303,-0.6909401425059298,-0.6762111636431344,-0.6857424805215684,0.008859840659737148,0.7658071648981191
0.06206183433532715,0.0008060284348492088,0.004529380798339843,0.0001040996347904984,0.8,0.03,10,200,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 15}",-0.815391503191496,-0.7217210225905457,-0.71016061742473,-0.7207089597439407,-0.7957591458849866,-0.7527482497671397,0.04376534186874185,9,-0.5728900778098356,-0.5914341707980492,-0.59236578295662,-0.5874999275091181,-0.5834292666539181,-0.5855238451455083,0.007066092272073939,0.7527482497671397
