worst_rank,target_task_id,target_sn,neighbor_rank,neighbor_task_id,neighbor_sn,feature,target_value,neighbor_value,absolute_raw_difference,absolute_z_difference,target_actual_duration_min,neighbor_actual_duration_min,absolute_label_diff_min,feature_rms_z_distance
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,planned_cumulative_descent_m,1.0449999999998454,1.11300000000017,0.06800000000032469,0.017990156518173872,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,vehicle_prev1_duration_sec,976.9219999999998,1118.0599999999997,141.13799999999992,0.8520375323918906,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,similar_task_actual_distance_km,4.0,4.0,0.0,0.0,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,similar_task_duration_min,26.78336666666663,20.15021666666667,6.6331499999999615,2.410486770125387,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,similar_task_energy_soc_delta_pct,12.400000000000006,14.0,1.5999999999999943,0.6589967185206441,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,similar_top3_duration_mean_sec,1274.659333333332,1230.0069999999998,44.65233333333208,0.2758642879471981,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,similar_top3_od_distance_mean_m,64.56308522123294,42.13477322507949,22.428311996153447,0.3600055379043411,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,fleet_prev60m_speed_mean,2.411078721744793,3.027426264809854,0.6163475430650611,2.742423648909472,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,2,8098066886721793,TLE00900AR1450049,fleet_prev60m_speed_min,0.001,0.001,0.0,0.0,18.166766666666668,19.93473333333333,1.7679666666666627,0.9924467177134597
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,straight_line_distance_m,2407.582176025762,2389.863086951702,17.719089074059866,0.04707692004887387,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,planned_total_distance_m,3753.806319294632,3752.706657135376,1.0996621592557858,0.0022158660606202696,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,endpoint_altitude_change_m,150.05020000000002,147.0969,2.953300000000013,0.12674237272352012,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,planned_slope_mean,0.037993220338983044,0.03757833333333331,0.00041488700564973335,0.08710392004413312,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,planned_slope_std,0.0332053678071986,0.033241934736113025,3.656692891442631e-05,0.0066720166947920045,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,planned_cumulative_ascent_m,135.31400000000008,135.73400000000015,0.42000000000007276,0.022514122928889435,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,planned_cumulative_descent_m,1.0449999999998454,0.9690000000000509,0.07599999999979445,0.020106645520161615,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,vehicle_prev1_duration_sec,976.9219999999998,1119.0479999999982,142.12599999999838,0.8580020003735955,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,similar_task_actual_distance_km,4.0,4.0,0.0,0.0,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,similar_task_duration_min,26.78336666666663,19.43346666666667,7.349899999999959,2.6709537266222814,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,similar_task_energy_soc_delta_pct,12.400000000000006,14.400000000000006,2.0,0.8237458981508081,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,similar_top3_duration_mean_sec,1274.659333333332,1172.9983333333328,101.66099999999915,0.6280666044402454,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,similar_top3_od_distance_mean_m,64.56308522123294,37.981018354598454,26.582066866634484,0.42667906896306573,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,fleet_prev60m_speed_mean,2.411078721744793,2.9734040069101826,0.5623252851653895,2.5020529046783926,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,3,8098089885221121,TLE00900AR1450052,fleet_prev60m_speed_min,0.001,0.001,0.0,0.0,18.166766666666668,21.183466666666654,3.016699999999986,1.013651403575645
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,straight_line_distance_m,2407.582176025762,2402.0547313406373,5.527444685124465,0.014685578385466913,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,planned_total_distance_m,3753.806319294632,3708.348472485245,45.457846809386865,0.09159949634164438,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,endpoint_altitude_change_m,150.05020000000002,147.15980000000002,2.8903999999999996,0.12404298720755119,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,planned_slope_mean,0.037993220338983044,0.03809347352688672,0.00010025318790367332,0.021047768535569306,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,planned_slope_std,0.0332053678071986,0.03341815659014861,0.00021278878295000886,0.03882552772286069,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,planned_cumulative_ascent_m,135.31400000000008,136.43000000000018,1.1160000000000991,0.059823240925329646,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,planned_cumulative_descent_m,1.0449999999998454,1.0020000000000664,0.04299999999977899,0.011376128386379525,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,vehicle_prev1_duration_sec,976.9219999999998,1166.0080000000003,189.08600000000047,1.1414953368324159,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,similar_task_actual_distance_km,4.0,3.75,0.25,0.37670739547367393,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,similar_task_duration_min,26.78336666666663,18.999266666666664,7.784099999999967,2.8287420105580385,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,similar_task_energy_soc_delta_pct,12.400000000000006,13.200000000000003,0.7999999999999972,0.329498359260322,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,similar_top3_duration_mean_sec,1274.659333333332,1115.3079999999998,159.35133333333215,0.9844802907672802,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,similar_top3_od_distance_mean_m,64.56308522123294,50.65182707295266,13.911258148280275,0.22329500202497204,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,fleet_prev60m_speed_mean,2.411078721744793,2.9091494002293827,0.49807067848458964,2.216153569318827,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,4,8098044756459777,TLE00860HR1450010,fleet_prev60m_speed_min,0.001,0.001,0.0,0.0,18.166766666666668,18.816616666666672,0.6498500000000043,1.0170323103271963
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,straight_line_distance_m,2407.582176025762,2387.5780080833556,20.004167942406184,0.05314802645512795,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,planned_total_distance_m,3753.806319294632,3726.833194521453,26.973124773178824,0.0543519945927865,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,endpoint_altitude_change_m,150.05020000000002,147.25400000000002,2.796199999999999,0.12000034625994829,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,planned_slope_mean,0.037993220338983044,0.03781341114189134,0.00017980919709170706,0.03775024455670342,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,planned_slope_std,0.0332053678071986,0.033362133308423234,0.0001567655012246344,0.028603496995493027,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,planned_cumulative_ascent_m,135.31400000000008,135.69899999999984,0.38499999999976353,0.020637946018132403,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,planned_cumulative_descent_m,1.0449999999998454,0.7099999999999227,0.3349999999999227,0.08862797696408947,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,vehicle_prev1_duration_sec,976.9219999999998,1056.0820000000006,79.16000000000076,0.477881867846666,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,similar_task_actual_distance_km,4.0,4.0,0.0,0.0,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,similar_task_duration_min,26.78336666666663,18.81583333333332,7.967533333333311,2.8954016855540856,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,similar_task_energy_soc_delta_pct,12.400000000000006,14.0,1.5999999999999943,0.6589967185206441,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,similar_top3_duration_mean_sec,1274.659333333332,1132.6343333333332,142.02499999999873,0.8774373604000139,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,similar_top3_od_distance_mean_m,64.56308522123294,34.32819901771987,30.23488620351307,0.4853118894118756,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,fleet_prev60m_speed_mean,2.411078721744793,2.942232318375799,0.5311535966310057,2.363355222218238,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
6,8101292847579393,TLE00900AR1450049,5,8098102264316161,TLE00860VR1450004,fleet_prev60m_speed_min,0.001,0.001,0.0,0.0,18.166766666666668,18.63316666666667,0.4664000000000037,1.0220102267074558
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,straight_line_distance_m,2844.0253444802856,2168.139455997033,675.8858884832525,1.795725829995941,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,planned_total_distance_m,4286.890905473795,4390.519077414099,103.62817194030413,0.20881517763786972,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,endpoint_altitude_change_m,189.37660000000005,173.5938000000001,15.782799999999952,0.677326895412169,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,planned_slope_mean,0.04576721571524087,0.038786084905660365,0.006981130809580509,1.4656613766513271,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,planned_slope_std,0.03190307018035342,0.03392951082693438,0.00202644064658096,0.36974518304869836,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,planned_cumulative_ascent_m,177.81299999999987,165.45899999999972,12.354000000000156,0.662236844436797,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,planned_cumulative_descent_m,0.45100000000002183,1.030999999999949,0.5799999999999272,0.15344545265426057,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,vehicle_prev1_duration_sec,1607.001999999998,1287.0630000000012,319.93899999999667,1.9314432404875115,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,similar_task_actual_distance_km,4.25,4.375,0.125,0.18835369773683708,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,similar_task_duration_min,30.88328333333335,23.964616666666682,6.918666666666667,2.5142435293800998,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,similar_task_energy_soc_delta_pct,17.599999999999994,18.0,0.4000000000000057,0.1647491796301639,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,similar_top3_duration_mean_sec,1474.6653333333336,1368.5523333333338,106.11299999999983,0.6555712770577529,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,similar_top3_od_distance_mean_m,35.75757490183958,30.16332037853883,5.5942545233007515,0.08979554989158711,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,fleet_prev60m_speed_mean,3.0093258586364553,3.077281664381128,0.06795580574467275,0.3023677320560296,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,1,8068369547542785,TLE00860ER1450011,fleet_prev60m_speed_min,0.001,0.001,0.0,0.0,21.249816666666685,22.231949999999994,0.9821333333333087,1.068262164577186
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,straight_line_distance_m,2844.0253444802856,2612.2324565281083,231.79288795217735,0.6158383881029846,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,planned_total_distance_m,4286.890905473795,4693.06964115619,406.1787356823952,0.8184674423582785,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,endpoint_altitude_change_m,189.37660000000005,185.54779999999994,3.828800000000115,0.16431490085119238,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,planned_slope_mean,0.04576721571524087,0.04044369369369371,0.005323522021547164,1.1176528312614897,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,planned_slope_std,0.03190307018035342,0.033781011856252915,0.0018779416758994971,0.3426500005720735,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,planned_cumulative_ascent_m,177.81299999999987,180.20100000000002,2.3880000000001473,0.12800887036709963,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,planned_cumulative_descent_m,0.45100000000002183,0.8569999999999709,0.40599999999994907,0.1074118168579824,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,vehicle_prev1_duration_sec,1607.001999999998,1330.9919999999984,276.00999999999954,1.6662477810050125,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,similar_task_actual_distance_km,4.25,4.5,0.25,0.37670739547367404,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,similar_task_duration_min,30.88328333333335,22.56476666666666,8.318516666666689,3.0229490320688823,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,similar_task_energy_soc_delta_pct,17.599999999999994,18.000000000000007,0.4000000000000128,0.16474917963016678,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,similar_top3_duration_mean_sec,1474.6653333333336,1336.9903333333332,137.6750000000004,0.8505628487454557,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,similar_top3_od_distance_mean_m,35.75757490183958,48.30938058133031,12.551805679490727,0.20147390298881176,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
7,8101314900230401,TLE00900JR1450046,2,8097832495923457,TLE00900VR1450048,fleet_prev60m_speed_mean,3.0093258586364553,3.340847933893259,0.33152207525680355,1.4750995433494118,21.249816666666685,22.999866666666662,1.7500499999999768,1.079945879284101
